bimeans,0.8024952641874343,2,2,,,,
bimeans,0.802495264185662,2,2,,,,
bimeans,0.4805310993358882,2,2,,[0.01],,
bimeans,0.45052169330527736,2,2,,[0.01],,
bimeans,0.48053109935709437,2,2,,[0.01],,
bimeans,0.45052169330237046,2,2,,[0.01],,
bimeans,0.4805310993470836,2,4,,[0.01],,
